analysis_id	matrix_id	plot_name	locality_desc	lat	lon	elev_mean	plot_age	plot_agestdev	num_taxa
37265	29526	ST45	Rampart Cave: Western Grand Canyon	36.100	-113.933	535 m	13170	310	6
37266	29527	VC10	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	19050	390	12
37267	29528	VC13	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	15130	210	8
37268	29529	VC15	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	15260	270	11
37269	29530	VC16	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	14220	200	9
37270	29531	VC17	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	17100	680	12
37271	29532	VC18(1)	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	14390	300	8
37272	29533	VC19	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	22520	470	11
37273	29534	VC20	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	12000	260	6
37274	29535	VC26	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	17290	240	9
37275	29536	VC6	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	17610	290	10
37276	29537	VC7	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	22720	610	12
37277	29538	VC8	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	13820	220	11
37278	29539	VCN1	Vulture Canyon: Western Grand Canyon	36.100	-113.933	540 m	12770	440	8
37279	29540	VCN11	Vulture Canyon: Western Grand Canyon	36.100	-113.933	670 m	0	0	9
37280	29541	VCN12	Vulture Canyon: Western Grand Canyon	36.100	-113.933	675 m	8540	180	8
37281	29542	VCN14	Vulture Canyon: Western Grand Canyon	36.100	-113.933	645 m	11870	190	9
37282	29543	VCN2	Vulture Canyon: Western Grand Canyon	36.100	-113.933	460 m	10250	290	5
37283	29544	VCN3	Vulture Canyon: Western Grand Canyon	36.100	-113.933	495 m	0	0	12
37284	29545	VCN4	Vulture Canyon: Western Grand Canyon	36.100	-113.933	495 m	10610	320	9
37285	29546	VCN5	Vulture Canyon: Western Grand Canyon	36.100	-113.933	620 m	13400	390	14
37286	29547	VCWTMTD	Vulture Cave: Western Grand Canyon	36.100	-113.933	645 m	13430	460	13
37287	29548	WR1	Window Rock Canyon: Western Grand Canyon	36.100	-113.933	465 m	11310	380	15
37288	29549	BHLS3	Black Hills: Western Sheep Range	36.589	-115.323	1590 m	25160	410	8
37289	29550	DM1(1)	Deadman: Western Sheep Range	36.625	-115.297	1970 m	17420	250	11
37290	29551	DM1(2)	Deadman: Western Sheep Range	36.625	-115.297	1970 m	16800	250	9
37291	29552	DM1(4)	Deadman: Western Sheep Range	36.625	-115.297	1970 m	18680	280	13
37292	29553	DVW1(4)	Desert View: Western Sheep Range	36.625	-115.036	1810 m	5210	95	14
37293	29554	EY1(3)1	Eyrie: Western Sheep Range	36.638	-115.278	1860 m	23380	490	14
37294	29555	EY2(1)	Eyrie: Western Sheep Range	36.638	-115.278	1855 m	2920	90	9
37295	29556	EY2(2)	Eyrie: Western Sheep Range	36.638	-115.278	1855 m	1960	65	8
37296	29557	EY3(1)	Eyrie: Western Sheep Range	36.633	-115.283	1855 m	16490	220	15
37297	29558	EY3(2)	Eyrie: Western Sheep Range	36.638	-115.278	1855 m	18890	340	8
37298	29559	EY5(2)	Eyrie: Western Sheep Range	36.638	-115.278	1860 m	30470	740	11
37299	29560	EY5(3)	Eyrie: Western Sheep Range	36.638	-115.278	1860 m	19750	450	11
37300	29561	SP1	Spires: Western Sheep Range	36.583	-115.295	2070 m	3240	150	21
37301	29562	SP3	Spires: Western Sheep Range	36.583	-115.295	2080 m	9540	130	17
37302	29563	WC2	Wagon Canyon: Western Sheep Range	36.595	-115.309	1790 m	25000	710	8
37303	29564	FALARC1	Falling Arches: Whipple Mountains	34.217	-114.367	320 m	11650	190	17
37304	29565	REDTP10A	Redtail Peak: Whipple Mountains	34.267	-114.417	490 m	10840	170	16
37305	29566	REDTP11	Redtail Peak: Whipple Mountains	34.267	-114.417	520 m	13810	270	8
37306	29567	REDTP8	Redtail Peak: Whipple Mountains	34.267	-114.417	495 m	11520	160	11
37307	29568	TUNL2	Tunnel Ridge: Whipple Mountains	34.217	-114.367	365 m	10330	300	17
37308	29569	TUNL5	Tunnel Ridge: Whipple Mountains	34.217	-114.367	365 m	12670	260	8
37309	29570	WHIP2	Whipple Mountains: Whipple Mountains	34.233	-114.367	520 m	9980	180	20
37310	29571	DSO1	Deep Springs Overlook: White Mountains	37.352	-118.178	2682 m	3290	70	7
37311	29572	FC1	Falls Canyon: White Mountains	37.738	-118.378	1830 m	8790	110	12
37312	29573	FC2	Falls Canyon: White Mountains	37.738	-118.378	1830 m	7810	450	10
37313	29574	SCN2(A)2	Silver Canyon: White Mountains	37.419	-118.201	3048 m	5640	70	9
37314	29575	VT2	Volcanic Tableland: White Mountains	37.465	-118.417	1341 m	9830	280	7
37315	29576	VT3(C)	Volcanic Tableland: White Mountains	37.465	-118.417	1341 m	19290	330	9
37316	29577	WY4(A)	Wyman Canyon: White Mountains	37.434	-118.114	2560 m	4510	90	7
37317	29578	ANTWASH	Doney Mountain Monocline Antelope Wash: Wupatki National Monument	35.550	-111.450	1500 m	11210	185	9
37318	29579	CC013B	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	199	0	18
37319	29580	CC013RB	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	555	110	16
37320	29581	CC013RT	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	325	155	16
37321	29582	CC017B	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	355	150	14
37322	29583	CC019	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	315	65	21
37323	29584	CC020	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	1795	70	20
37324	29585	CC05	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	1545	70	13
37325	29586	CC06	Cedar Canyon: Wupatki National Monument	35.567	-111.483	1630 m	199	0	16
37326	29587	CITWASH	Doney Mountain Monocline Citadel Wash: Wupatki National Monument	35.583	-111.450	1500 m	13670	1100	14
37327	29588	DCL10	Doney Cliffs: Wupatki National Monument	35.569	-111.393	1538 m	6310	100	11
37328	29589	DCL11	Doney Cliffs: Wupatki National Monument	35.566	-111.391	1546 m	5700	90	11
37329	29590	DCL12A	Doney Cliffs: Wupatki National Monument	35.561	-111.389	1500 m	100	1	16
37330	29591	DCL13	Doney Cliffs: Wupatki National Monument	35.568	-111.382	1413 m	1040	60	9
37331	29592	DCL14B	Doney Cliffs: Wupatki National Monument	35.568	-111.382	1413 m	3430	90	5
37332	29593	DCL15	Doney Cliffs: Wupatki National Monument	35.570	-111.381	1536 m	380	60	18
37333	29594	DCL16A	Doney Cliffs: Wupatki National Monument	35.573	-111.379	1524 m	12317	61	7
37334	29595	DCL17B	Doney Cliffs: Wupatki National Monument	35.573	-111.379	1524 m	11500	55	15
37335	29596	DCL18	Doney Cliffs: Wupatki National Monument	35.573	-111.379	1524 m	14160	190	7
37336	29597	DCL1B	Doney Cliffs: Wupatki National Monument	35.549	-111.394	1553 m	205	65	9
37337	29598	DCL2	Doney Cliffs: Wupatki National Monument	35.549	-111.394	1553 m	0	0	22
37338	29599	DCL4A	Doney Cliffs: Wupatki National Monument	35.550	-111.393	1543 m	0	0	15
37339	29600	DCL5B	Doney Cliffs: Wupatki National Monument	35.562	-111.386	1535 m	13900	70	9
37340	29601	DCL6	Doney Cliffs: Wupatki National Monument	35.561	-111.389	1500 m	250	40	12
37341	29602	DCL7	Doney Cliffs: Wupatki National Monument	35.562	-111.389	1500 m	1410	90	11
37342	29603	DCL8	Doney Cliffs: Wupatki National Monument	35.562	-111.390	1501 m	11251	56	8
37343	29604	DCL9	Doney Cliffs: Wupatki National Monument	35.562	-111.390	1501 m	0	0	23
37344	29605	DMW2	Deadman Wash: Wupatki National Monument	35.532	-111.349	1426 m	119	0	23
37345	29606	DMW3A	Deadman Wash: Wupatki National Monument	35.532	-111.352	1429 m	210	40	13
37346	29607	DMW4A	Deadman Wash: Wupatki National Monument	35.532	-111.352	1429 m	350	35	15
37347	29608	DMW5A	Deadman Wash: Wupatki National Monument	35.528	-111.357	1423 m	300	40	15
37348	29609	Raptor01	Doney Mountain Monocline Raptor: Wupatki National Monument	35.583	-111.450	1500 m	11500	380	13
37349	29610	WS0431N	Doney Mountain Monocline WS0431N: Wupatki National Monument	35.550	-111.450	1500 m	10890	680	14
